Date,Area,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,other
2009/4/28,14_ota,0,0.2,0.3,0.3,0.3,0.2,0.5,0.5,0,0.3,0.7,0.7,0.5,0.2,0,0,0,0,0,0,0,0,9.2
2009/4/30,14_ota,0.8,1.2,0.8,1.2,1.2,1.3,0.3,1.3,0.5,2.2,0.7,0.5,1.3,0.8,0.3,0.2,0,0,0,0,0,0,34.3
2009/5/7,14_ota,0,0.2,2.7,8.8,5.7,4.2,5.8,6.3,6.2,4.3,3.3,6.2,3.2,3.8,1.8,2.3,1.7,0.7,0,0,0,0,28.8
2009/5/12,14_ota,0,0,1.7,3,1.3,4.7,2,2.7,2,1.3,0.7,2.3,0.3,0.7,0,0,1.3,0.3,0,0,0,0,240.7
2009/5/22,14_ota,0,0,0.5,5,5,2.5,3,1.5,2,0,4.5,2.5,8,4.5,3,3,0,0,0,0,0,0,308.5
2010/4/16,14_ota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
2010/4/20,14_ota,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,4.2
2010/4/26,14_ota,0.2,0,1.3,1.5,1.3,0.7,0.3,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,26.5
2010/4/30,14_ota,0,0,0.7,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
2010/5/6,14_ota,0,0,0,0.7,0.5,0.2,0.3,0,0.5,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,19.3
2010/5/10,14_ota,0,0,1.5,0,0.8,1,0.2,0.7,0.3,1.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,55.2
2010/5/14,14_ota,0.2,0.7,0,0.3,0,0.3,0.3,0.5,0,0.3,0.2,0.3,0.2,0.2,0.2,0,0,0,0,0,0,0,42.7
2010/5/17,14_ota,1.2,0.8,1.8,0.7,0.7,0.8,1.2,1.7,0.8,0.7,0.7,0.5,0.7,0.7,0,0.3,0,0.2,0,0,0,0,158.7
2010/5/20,14_ota,0.2,0.3,0.3,1.2,0.2,0,0,0.2,0.3,0.2,0.5,0.2,0.8,0.3,0.7,0,0,0,0,0,0,0,65.7
2010/5/28,14_ota,0.3,0,0.3,0.3,0.3,0.5,0.5,2,0.7,1.7,0.8,0.5,0.2,0,0,0.2,0.2,0,0,0,0,0,214.3
2011/4/21,14_ota,0.2,0.6,0.4,1,0.4,1,1,0.6,0.4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,16.8
2011/4/25,14_ota,0.2,0.2,0.2,0.4,0.4,0.2,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,23.3
2011/4/28,14_ota,0,0,0.6,0.4,0.4,0.2,0.6,0.4,0.6,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,25.5
2011/5/2,14_ota,0.2,0.2,0.6,1.7,0.6,1,1,1,1.5,2.1,0.8,0.6,0.4,0.8,0.4,0.6,0,0.2,0,0,0,0,70.9
2011/5/6,14_ota,0.2,1.1,1,1.1,1.3,1,2.3,2.7,2.1,1.9,1.3,1.9,0.8,0.6,1.5,0.8,1.1,0.4,0,0,0,0,121.4
2011/5/16,14_ota,0.2,0.2,0.4,0.8,1.3,0.4,0,0.2,0,0,0.6,0.2,0.8,0.4,0,0.2,0,0,0,0,0,0,119.5
2011/5/23,14_ota,0.2,0,0,0,0,0.2,0.2,0.6,0.8,0.4,0.6,0.2,1,0.6,0.4,0.6,0.6,0,0,0,0,0,61.6
2012/4/27,14_ota,1,0,0.5,0.3,0.3,0.5,0.3,0.3,0.2,0,0,0.3,0,0,0,0,0,0,0,0,0,0,26.5
2012/5/1,14_ota,0,0,1,0.8,1.3,2.3,1.3,0.7,0.8,0.3,0.2,0,0.3,0,0,0,0,0,0,0,0,0,32.2
2012/5/5,14_ota,0,0.2,0.2,0.3,0.5,1.7,1.3,3,1.5,1,0.7,0.2,0.8,0,0,0.2,0,0,0,0,0,0,0
2012/5/7,14_ota,0.2,0,0.7,0.3,0.2,0,0.2,0.3,0.2,0.2,0.3,0.2,0,0,0,0,0,0,0,0,0,0,35.7
2012/5/10,14_ota,0.7,0.7,0.7,0.7,0.5,0.8,0.5,0.3,0,1,1.2,0.3,0.5,0.3,0,0,0.2,0,0,0,0,0,85.4
2012/5/14,14_ota,0.7,0.3,0.5,0.7,0,0.5,0.5,0.7,0.7,0.7,0.2,0.5,0.2,0,0,0.5,0,0,0,0,0,0,47.8
2012/5/21,14_ota,0,0,0,0,0,0.2,0,0,0,0,0,0.5,0.3,1,0.3,0.2,0.3,0,0,0,0,0,108.5
2013/4/17,14_ota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2013/4/24,14_ota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013/4/30,14_ota,0,0.5,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
2013/5/8,14_ota,1.8,1.5,1.8,1.7,1.3,2,1.2,1.3,1.2,0.8,0.3,0.5,0.7,0.7,0,0,0,0,0,0,0,0,175
2013/5/10,14_ota,3.7,1,2.5,2.2,1.2,1.8,1.8,3.7,1.8,1,1.5,1,2,0.7,0.3,0.3,0,0,0,0,0,0,196.4
2013/5/15,14_ota,0.2,0.5,0.3,0,0.2,0.3,0.2,0.7,0,0.2,0.2,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0,27
2013/5/21,14_ota,0,0.2,0.2,0,0.2,0.5,0.2,0.3,0.2,0.2,0.3,0.3,0,0.2,0.2,0.2,0,0.3,0,0,0,0,43.6
2014/4/21,14_ota,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
2014/4/25,14_ota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/5/1,14_ota,0.2,0,0.7,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9
2014/5/7,14_ota,0.5,0.2,0,0,0,0.2,0.7,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
2014/5/12,14_ota,0,0.2,2.2,0.3,0.2,0.2,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,8.6
2014/5/15,14_ota,0.2,0.5,0.5,0.8,0.5,0.5,0.7,0,0,0.3,0,0,0.2,0.2,0,0,0,0,0,0,0,0,10.4
2014/5/16,14_ota,0.2,0.5,0.3,0.3,0.3,0.3,0.5,0.2,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,6.5
2014/5/19,14_ota,0,1.3,4.9,2,0.5,1.5,0.7,1,0.2,0,0,0,0,0,0.3,0,0,0,0,0,0,0,88.6
2014/5/21,14_ota,0.5,0.2,2.2,2.4,0.7,0.5,0.3,0.3,0.7,0,0.2,0.2,0.3,0,0,0,0.2,0,0,0,0,0,75.2
2014/5/23,14_ota,0.7,0,0.7,2.5,1.5,0.7,0.3,0.8,0.2,0.8,0.2,0.2,0,0,0.7,0,0,0,0,0,0,0,52.8
2014/5/28,14_ota,0,0,0,0.5,0,1.2,1,1.5,0.7,0.7,1.3,0.3,0.2,0.8,0.3,1,0.2,0.2,0,0,0,0,43.5
2014/6/4,14_ota,0,0,0,0.2,0.2,0.3,0.5,0.3,0.2,0.5,0.5,1.5,1.9,2.2,2.7,3.5,1,0.3,0,0,0,0,104.3
2014/6/11,14_ota,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.5,0,1,0.7,0.2,0,0,0,0,115.1
2015/4/13,14_ota,0,0.2,0,0.2,0.2,0.2,0,0,0,0.3,0,0.3,0.2,0,0,0,0,0,0,0,0,0,34.7
2015/4/16,14_ota,0.2,1,2,0.2,0.3,0.3,1,0.7,0.7,0.5,0.2,0,0.3,0,0.2,0,0,0,0,0,0,0,38.4
2015/4/20,14_ota,0,0,0,0,0,0.3,0.2,0.2,0.2,0.3,0.5,0,0.2,0.2,0,0,0,0,0,0,0,0,16.1
2015/4/23,14_ota,0,0.2,0.2,0.3,0.3,0.2,0.2,0,0.2,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,12.9
2015/4/27,14_ota,0,0.2,0.3,0.2,0.3,0.3,0,0,0.2,0.8,1,0.3,0.5,0.2,0.3,0.2,0,0,0,0,0,0,15.6
2015/4/30,14_ota,0.2,0.3,0.2,0.3,0.5,0,0.7,1.5,1.3,1.5,2,1.3,2.5,2.2,1.3,1.3,0.3,0.2,0,0,0,0,195.1
2015/5/7,14_ota,0.2,0.5,0.3,0.3,0,0.7,0.7,0.3,0.2,0,0.3,0,0.7,0.2,0.3,0.2,0.2,0.3,0,0,0,0,60.4
2015/5/14,14_ota,0,0.8,4.5,4.7,1.2,0.5,0.2,0.5,0.3,1,0.5,0.3,0.7,1,0.5,0.3,0.3,0.2,0,0,0,0,80.1
2015/5/26,14_ota,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.3,0,0,0.3,0,0,0,0,56.4
2016/4/13,14_ota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
2016/4/19,14_ota,0,0,0.3,0.5,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,6.5
2016/4/22,14_ota,0.3,0.3,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
2016/4/25,14_ota,0,0.2,0,0,0,0,0.5,0.2,0.3,0.5,0.2,1,0,0.2,0.2,0.2,0,0.2,0,0,0,0,26.2
2016/4/28,14_ota,0,0.2,0.2,0,0,0,0.2,1.3,1,0.2,0.5,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,11.9
2016/5/2,14_ota,0,0.2,0.2,0,0.5,0.8,1.9,2,2.4,3.7,5,2.4,0.8,1.2,0.5,0.3,0,0,0,0,0,0,50.8
2016/5/6,14_ota,0,0.8,0.5,0.5,0.3,0.2,0.3,0.5,0.8,1.9,2,1.7,0.8,2.4,1.7,1.5,0.5,0.5,0,0,0,0,158.9
2016/5/9,14_ota,0,0,0.2,0,0,0.3,0,0,0,0,0.2,0.3,0.7,0.2,0.5,0.5,0.2,0.2,0,0,0,0,8.9
2016/5/12,14_ota,0,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,58.9
2016/5/18,14_ota,0,0,0,0,0.2,0.2,0.2,0,0,0.2,0,0,0.3,0.2,0.3,0.5,0.2,0.2,0,0,0,0,41.6
2017/4/17,14_ota,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
2017/4/24,14_ota,0,1.7,3.7,2.7,2.3,1.8,1.5,2.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,14.3
2017/4/27,14_ota,0.2,0.3,0.5,0.3,0.5,0.5,0.3,0.2,0.5,0.5,0.3,0.2,0,0,0,0,0,0,0,0,0,0,16.6
2017/5/1,14_ota,0,0.7,1.2,0.8,0.7,0.2,1.2,1.3,0.8,1.8,1,1,0.7,0.7,0.5,0,0,0,0,0,0,0,12.6
2017/5/8,14_ota,0,0,0,1.7,1.3,2,3.5,3.4,2.9,1.3,0.7,0.7,0.7,1.7,1,0.7,0.5,0.3,0,0,0,0,134.2
2017/5/16,14_ota,0,0,0,0,0,0.2,0.7,0.8,1,0.2,0.2,1,0.5,0.7,0.5,0.3,0.7,0.2,0,0,0,0,115.4
2018/4/3,14_ota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
2018/4/10,14_ota,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
2018/4/17,14_ota,5,2,1.5,3.5,5.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6
2018/4/20,14_ota,2.7,3.2,5,4.5,5.2,4.7,2.5,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2
2018/4/23,14_ota,1,1,1.7,1.8,2,1.3,1.2,1.3,0.5,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,21.6
2018/4/26,14_ota,2,3.4,2.5,3.4,3.5,3.2,4.9,5.9,3.9,3.9,2,1.7,1.2,1,0,0,0,0,0,0,0,0,84.4
2018/5/1,14_ota,1.5,2.2,3.7,4,2.2,2.2,0.7,0.8,1,0.8,0.5,0.8,1.2,0.7,1,1.2,0.2,0,0,0,0,0,19
2018/5/7,14_ota,0,0.2,1,1.3,1.7,1.2,0.8,2,0.8,1,0.2,0,0,0,0,0.2,0.2,0.3,0,0,0,0,38.6
2018/5/10,14_ota,0,0,1.3,3.4,3.4,3.5,2.2,2.2,1.3,2.2,1.5,1.2,0.8,0.5,1.3,1.2,0.8,3,0,0,0,0,270.6
2018/5/15,14_ota,0,0.3,2,3.5,4.4,2.9,1.8,1.8,2,1.8,2.3,1.5,1,0.7,1.3,0.8,1.5,1.8,0,0,0,0,461.5
2018/5/22,14_ota,0,0,0,0.5,1.5,1.5,2,3,3,3,1.5,3,3,1.5,2,1.5,2,4,0,0,0,0,"1,335.70"
2019/4/17,14_ota,1.5,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7
2019/4/22,14_ota,0.3,1.5,2.5,2.7,1.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2
2019/4/25,14_ota,0.7,1.2,1.5,1.3,0.8,0.5,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6
2019/4/29,14_ota,0.2,2.5,4,4.5,2,0.8,0.7,1.3,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,27.3
2019/5/2,14_ota,0.3,0.5,0.8,1.7,2.7,2.9,3,4.5,1.5,2.9,2.7,1.2,0,0,0,0,0,0,0,0,0,0,125.5
2019/5/6,14_ota,0.4,1.2,1.1,0.6,1.1,1,1.6,1.1,0.9,0.6,0.9,0.8,0.9,0.7,0.3,0,0,0,0,0,0,0,40.9
2019/5/13,14_ota,0,0,0.3,0.5,0.5,0.8,1.3,1.3,0.7,0.7,0.5,0.8,0.7,1.3,0.7,1,0.7,0.2,0,0,0,0,43.3
2019/5/22,14_ota,0,0,1.5,4.5,3,2.5,1,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,25.7
2019/5/28,14_ota,0,0,0,0.5,0.5,1,1.3,1,1,0.5,0.3,1,1.3,1.8,1.7,1,0.7,0.2,0,0,0,0,115.2
2019/6/4,14_ota,0,0,0,0,0,0.7,0.3,0,0.7,0.7,0.3,0.3,1,1.3,0.7,0.3,0.3,0,0,0,0,0,60.7
2019/6/12,14_ota,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0.3,0.7,0.3,0,0,0,0,0,0,178.7
2020/4/13,14_ota,13.6,14.6,9.1,4,5.5,3.5,3.5,1,1.5,1,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,120.8
2020/4/17,14_ota,0.5,2.5,3.3,8.8,4.5,1.5,1.5,1,1,0.8,0.3,0,0.3,0.3,0,0,0,0,0,0,0,0,65.2
2020/4/20,14_ota,0,0.8,2.9,4.9,5.2,3.9,3.9,3,1.7,2,1,0.5,1.2,0,0.2,0.2,0,0.2,0,0,0,0,391.5
2020/4/24,14_ota,0,0,4.4,5.2,7.9,4.5,3.5,1.7,1.3,1.7,1.5,0.8,0.5,0.2,0.3,0.2,0,0,0,0,0,0,50.7
2020/4/27,14_ota,1.7,3.7,4.7,4.5,7.2,4,3.5,4,2.7,1.8,0.8,1,1.3,1,0.3,0.7,0,0,0,0,0,0,44.6
2020/4/30,14_ota,0,0,0.7,1.2,1.7,1.8,0.7,1.7,1.2,1.2,1.2,0.8,1.2,0.7,0.5,0.7,0.2,0,0,0,0,0,19.8
2020/5/7,14_ota,0,0,1.8,1.7,1.8,4.7,2.2,4.4,1.5,2.9,2.5,3.7,4.5,3.2,3,2,2.7,2.2,0,0,0,0,86.7
2020/5/13,14_ota,0,0.2,1.2,1.2,1,1.2,0.7,1.2,0.8,1.3,0.5,0.7,0.2,0.7,0.5,0.3,0.3,0.2,0,0,0,0,86.7
2020/5/19,14_ota,0,0,0.2,0.7,1,1.3,0.8,2,1.8,1.8,1.3,0.7,1.7,0.7,1.2,1,0.5,2,0,0,0,0,196.1
2020/5/26,14_ota,0,0,1.2,1.5,0.5,0.2,0.3,0.7,0.7,0.8,1.2,0.5,1,1,1,1.3,0.7,1,0,0,0,0,118.8
2020/6/2,14_ota,0,0,0.5,0.2,0.3,1.2,1,0.7,0.2,0,0,0,0,0,0.5,0.2,0.5,0.5,0,0,0,0,102.3
2021/4/20,14_ota,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2.5
2021/4/27,14_ota,1,5.8,7.8,4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,8.8
2021/4/29,14_ota,0,0,0.3,0.5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,3.3
2021/5/5,14_ota,0.3,0.7,1.7,5.7,6.9,6.4,5.4,3.9,4.5,0.7,0.5,0,0.3,0.2,0,0,0.2,0,0,0,0,0,328.3
2021/5/7,14_ota,0.7,3.9,5.9,7,14.3,12.2,5.7,8.9,6.2,3.9,0.7,0.3,0.2,0.2,0.3,0,0,0,0,0,0,0,370.1
2021/5/12,14_ota,0.2,1,3.7,5,4.5,5.9,2.9,1,1.2,1,0.7,0.3,0.3,0.2,0.3,0.3,0,0,0,0,0,0,60.7
2021/5/18,14_ota,0.7,2.5,4,2.3,2.7,3.7,4.2,3.2,2.7,1.7,1.2,1,0.7,1.2,0.7,0.3,0.5,0.2,0,0,0,0,26.2
2021/5/25,14_ota,0,0,0.3,0.3,0.7,0.8,0.8,0.5,0.2,0.2,0.5,0.7,0.3,0.5,0.5,0.7,0.3,0,0,0,0,0,75.7
2021/6/1,14_ota,0,0,0,0,0.2,0,0.2,0,0.3,0.3,0.3,0.3,0.3,0.5,0.2,0.3,0,0,0,0,0,0,47.6
2022/4/18,14_ota,3.5,10.4,5,3.2,2.7,0.7,1.2,0.3,0.3,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,11.4
2022/4/21,14_ota,0,1,1.8,1.5,0.7,0.7,0.3,0.3,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,11.7
2022/4/25,14_ota,0,0.3,0.3,2.2,3.4,3,1.7,1.3,3,1.7,0.5,0.7,0.3,0.7,0,0.5,0.2,0,0,0,0,0,14.8
2022/4/27,14_ota,0,0.5,0.3,0.7,1,0.3,0.3,1.2,1.2,1.7,0.5,0.5,0.8,0.5,0.3,0.3,0,0.3,0,0,0,0,13.4
2022/5/2,14_ota,0,0.3,0.2,0.3,1.7,1,1.7,0.5,1.5,1.5,1,1.7,0.5,0.7,0.2,0.7,0.8,0.2,0,0,0,0,14.4
2022/5/6,14_ota,0,0,0.2,0.2,0,0,0,0,0.3,0.5,0.7,1.3,0.5,1.3,1.5,1.7,0.8,0.8,0,0,0,0,11.9
2022/5/9,14_ota,0,0,0,0,0,0.2,0,0,0.5,0.2,0.3,0.8,0.8,1.3,1,2,1,0,0,0,0,0,10.4
2022/5/12,14_ota,0,0,0.5,0.5,0.3,0.2,0.3,0.2,0,0.3,0.3,0.2,0,0.2,0.2,0.5,0.3,0.7,0,0,0,0,12.1
2022/5/16,14_ota,0,0,0.3,0.2,0,0.7,1,0.5,0.2,0.5,0.7,0.3,0,0.2,0,0.5,0.2,0.7,0,0,0,0,4.2
2022/5/19,14_ota,0,0,1.2,2.3,3,2.2,3.5,2,2.5,1.7,2.2,1.7,1.5,1.2,1.2,1,0.8,1.3,0,0,0,0,33.9
2022/5/24,14_ota,0,0.2,5,9.1,1.3,0.2,0,0.2,0.2,0,0,0,0.5,0.7,0.3,0.5,0.2,0.5,0,0,0,0,15.4
2022/5/31,14_ota,0.5,0.3,0.5,1,0.3,0.3,0.3,0,0.5,0.7,1.2,0,0,0.2,0.2,0.3,0.8,0.2,0,0,0,0,119.6
2022/6/8,14_ota,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8
2022/6/14,14_ota,0.3,0,0.7,0.3,1.3,0.3,0.7,1,1,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0,"1,212.30"
2023/4/11,14_ota,0,0.3,0.5,0,0,0,0.5,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2
2023/4/14,14_ota,0.2,0.3,0,0.2,0.3,0,0.5,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5.9
2023/4/18,14_ota,0,1.7,0.8,0.3,0.7,0.2,0.3,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,15.6
2023/4/20,14_ota,0,0.3,0.7,1,0.2,0.5,0.5,0.2,0.8,0.7,0.2,0.2,0.2,0,0,0.2,0.3,0,0,0,0,0,37.7
2023/4/25,14_ota,0,1.7,3.4,1.3,0.8,1.2,0.5,0.2,0.3,0.2,0,0.2,0.5,0.5,0,0,0.2,0.2,0,0,0,0,14.4
2023/4/28,14_ota,0,0,0.2,1.7,1.7,0.8,0.7,0.3,0.7,0,0.5,0.2,0,0,0.2,0,0,0.3,0.3,0,0,0,7
2023/5/1,14_ota,0,0,0,0.2,0.2,0,0.7,0.7,0,0.5,0.7,0,0,0,0,0,0,0.3,0.2,0,0.3,0,4
2023/5/6,14_ota,0,0,0.3,0.2,0,0,0,0.3,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,4.6
2023/5/8,14_ota,0,0.5,2,1.5,1.3,0.8,0.7,0.8,1.5,1.5,3.5,3,2.5,1.2,1.2,2.7,2,1.2,2.2,0.5,0,0,98
2023/5/10,14_ota,0,0.2,0.2,0.3,0,0.2,0.2,0,0.5,0,0,0,0.2,0.5,0.2,0.3,0.2,0.2,0.2,0,0,0,13.3
2023/5/16,14_ota,0,0.3,0.7,1.5,1.7,1.3,0.7,0.2,0,0,0.3,0,0.2,0.3,0.5,0.3,0.2,0.3,0,0,0,0,19.8
2023/5/24,14_ota,0,0.2,0,5.7,3.4,1.3,0.8,1.3,0.7,0.2,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,11.4
2024/4/15,14_ota,0,1,2.3,3.5,1,1,0.5,0.8,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,18.6
2024/4/18,14_ota,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1
2024/4/22,14_ota,0,0,0,0,0.2,0.3,0.8,0.7,0.3,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,7.5
2024/4/24,14_ota,0,0.2,0.2,0.2,0.2,0.3,0.8,0.7,1,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,56.4
2024/4/26,14_ota,0,0,0,0,0,0,0.2,0.2,0.2,0.8,0.2,0.2,0.3,0,0,0,0,0,0,0,0,0,19.6
2024/4/30,14_ota,0,0,0.3,0.3,0.2,0,0.7,0.2,0.5,0.3,0,0.2,0,0.2,0,0,0,0,0,0,0,0,5
2024/5/2,14_ota,0,0,1,0.5,0,0.5,2,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,2
2024/5/7,14_ota,0.5,6.5,2.5,0,1,0.5,1.5,0.5,0.5,1.5,0.5,0,1.5,3.5,1.5,0.5,0,0,0,0,0,0,27.7
2024/5/10,14_ota,0,1,12.6,25.7,24.2,8.1,1.5,1,1,0.5,1,2.5,0.5,2,2,3.5,1,0,0,0,0,0,84
2024/5/14,14_ota,0,0,6,13.6,20.1,29.7,23.7,4.5,2.5,1.5,0,0.5,0,1,1.5,0,1,0,0,0,0,0,26.2
2024/5/22,14_ota,1.5,3.5,14.1,23.7,25.7,30.7,27.2,17.6,18.1,14.1,15.1,15.1,11.1,5.5,3.5,0.5,0.5,1,0,0,0,0,"2,335.10"
2024/5/29,14_ota,0,0,1,1.5,2,1,1,0.5,0.5,2.5,2.5,1.5,2,5,6,6,5,1.5,0,0,0,0,599.9
2024/6/5,14_ota,0,0,0.5,2.5,2.5,3.5,5,6.5,4,4,1.5,1.5,0,1,1.5,1.5,1,0.5,0,0,0,0,993.9
2025/4/11,14_ota,0,0,0,0.2,0.2,0.2,0,0,0,0.2,0.2,0.8,0.2,0.3,0,0.2,0,0,0,0,0,0,10.4
2025/4/15,14_ota,0,0,1,2,3.5,3.2,4.4,4.4,3.7,1.8,1.8,0.3,0.7,0.8,0.5,1.3,0.5,0.2,0,0,0,0,59.2
2025/4/21,14_ota,0,0.5,0.8,0,0.3,0.2,0.5,0.2,0,0.2,0.2,0.3,0,0,0,0.3,0,0,0,0,0,0,10.2
2025/4/24,14_ota,0,0.5,0.7,0.3,0.3,0.7,0.8,0.7,0.5,0.7,0.5,0.8,0.7,0.3,0,0.2,0,0,0,0,0,0,17.4
